Time (s),Actual Temperature (C),Target Temperature (C)
48.93943929998204,199.0,250.0
49.244659000018146,199.0,250.0
49.56452180002816,199.0,250.0
49.86918370000785,199.70000000000002,250.0
50.189879500016104,199.70000000000002,250.0
50.49053070001537,199.70000000000002,250.0
50.81036350002978,200.20000000000002,250.0
51.11563220003154,200.20000000000002,250.0
51.435825299995486,200.20000000000002,250.0
51.75526639999589,200.8,250.0
52.07536090002395,200.8,250.0
52.38064699998358,200.8,250.0
52.701201000018045,201.5,250.0
53.004381600010674,201.5,250.0
53.30513190000784,201.5,250.0
53.6256255999906,202.10000000000002,250.0
53.930733899993356,202.10000000000002,250.0
54.25120410003001,202.70000000000002,250.0
54.551869500020985,202.70000000000002,250.0
54.87219640001422,202.70000000000002,250.0
55.17743630002951,203.4,250.0
55.497918000037316,203.4,250.0
55.81687450001482,203.4,250.0
56.1230786999804,203.9,250.0
56.442115399986506,203.9,250.0
56.76248139998643,203.9,250.0
57.06494960002601,204.5,250.0
57.38358090003021,204.5,250.0
57.688793700013775,204.5,250.0
58.00923770002555,205.10000000000002,250.0
58.313530099985655,205.10000000000002,250.0
58.6294769999804,205.70000000000002,250.0
58.93462499999441,205.70000000000002,250.0
59.253625600016676,205.70000000000002,250.0
59.558208899979945,206.3,250.0
59.877515400003176,206.3,250.0
60.18248830002267,206.3,250.0
60.50244449998718,206.8,250.0
60.807054200035054,206.8,250.0
61.12716309999814,206.8,250.0
61.42753260000609,207.3,250.0
61.74826010002289,207.3,250.0
62.05364840000402,207.3,250.0
62.373173200001474,207.9,250.0
62.69192980002845,207.9,250.0
63.01301500003319,207.9,250.0
63.31790500000352,208.5,250.0
63.63787340000272,208.5,250.0
63.938106400019024,209.10000000000002,250.0
64.25791049998952,209.10000000000002,250.0
64.56270070001483,209.10000000000002,250.0
64.88334190001478,209.70000000000002,250.0
65.18900750001194,209.70000000000002,250.0
65.50802120001754,209.70000000000002,250.0
65.80839020002168,210.3,250.0
66.1287359999842,210.3,250.0
66.43404940003529,210.3,250.0
66.75450169999385,210.8,250.0
67.05963959998917,210.8,250.0
67.3754088000278,210.8,250.0
67.6806391000282,211.3,250.0
68.00102540000807,211.3,250.0
68.32038380001904,211.9,250.0
68.6404712999938,211.9,250.0
68.94564709998667,211.9,250.0
69.26625460002106,212.5,250.0
69.56661450001411,212.5,250.0
69.88698770001065,212.5,250.0
70.192219700024,213.0,250.0
70.49726199998986,213.0,250.0
70.81360589998076,213.0,250.0
71.13247220002813,213.5,250.0
71.43763810000382,213.5,250.0
71.74273880000692,213.5,250.0
72.06313010002486,214.0,250.0
72.36365650000516,214.0,250.0
72.68403810000746,214.60000000000002,250.0
72.98909970000386,214.60000000000002,250.0
73.30951940000523,214.60000000000002,250.0
73.61473050003406,215.10000000000002,250.0
73.94878209999297,215.10000000000002,250.0
74.25409679999575,215.10000000000002,250.0
74.5740079000243,215.70000000000002,250.0
74.8757974000182,215.70000000000002,250.0
75.19528600003105,215.70000000000002,250.0
75.50132510002004,216.20000000000002,250.0
75.81959570001345,216.20000000000002,250.0
76.12431149999611,216.20000000000002,250.0
76.444808500004,216.70000000000002,250.0
76.74642480001785,216.70000000000002,250.0
77.06751120003173,216.70000000000002,250.0
77.37064510001801,217.3,250.0
77.69120509998174,217.3,250.0
77.99640770000406,217.8,250.0
78.3121727000107,217.8,250.0
78.61729580000974,217.8,250.0
78.937662500015,218.20000000000002,250.0
79.23961879999842,218.20000000000002,250.0
79.57823240000289,218.20000000000002,250.0
79.87891929998295,218.70000000000002,250.0
80.19937809999101,218.70000000000002,250.0
80.50398730003508,218.70000000000002,250.0
80.8095856999862,219.10000000000002,250.0
81.12889679998625,219.10000000000002,250.0
81.42998750001425,219.10000000000002,250.0
81.75055400002748,219.5,250.0
82.05586050002603,219.5,250.0
82.37670999998227,219.9,250.0
82.67735840001842,219.9,250.0
82.99789350002538,219.9,250.0
83.3209094000049,220.3,250.0
83.63595110003371,220.3,250.0
83.94031289999839,220.3,250.0
84.2477971999906,220.70000000000002,250.0
84.56419509998523,220.70000000000002,250.0
84.87038520001806,220.70000000000002,250.0
85.19024289998924,221.10000000000002,250.0
85.51073049998377,221.10000000000002,250.0
85.81137100001797,221.10000000000002,250.0
86.13182690000394,221.5,250.0
86.43509520002408,221.5,250.0
86.74020860000746,221.5,250.0
87.05723809998017,221.9,250.0
87.377513799991,221.9,250.0
87.70009679999202,222.3,250.0
88.00280740001472,222.3,250.0
88.30620039999485,222.3,250.0
88.62476139998762,222.70000000000002,250.0
88.92911100003403,222.70000000000002,250.0
89.2510815000278,222.70000000000002,250.0
89.57149840000784,223.10000000000002,250.0
89.8724412000156,223.10000000000002,250.0
90.19471409998368,223.10000000000002,250.0
90.49543300003279,223.60000000000002,250.0
90.81373350002104,223.60000000000002,250.0
91.12033070001053,223.60000000000002,250.0
91.44103310001083,224.0,250.0
91.74513029999798,224.0,250.0
92.06306890002452,224.3,250.0
92.38339640002232,224.3,250.0
92.68839540000772,224.3,250.0
92.99084360001143,224.70000000000002,250.0
93.31052350002574,224.70000000000002,250.0
93.63117399998009,224.70000000000002,250.0
93.9327185000293,225.10000000000002,250.0
94.25414470001124,225.10000000000002,250.0
94.55669850000413,225.10000000000002,250.0
94.87564149999525,225.5,250.0
95.18205270002363,225.5,250.0
95.50100789999124,225.5,250.0
95.80600109999068,225.9,250.0
96.12369300000137,225.9,250.0
96.4404694000259,225.9,250.0
96.74873599997954,226.3,250.0
97.06781410000985,226.3,250.0
97.36861270002555,226.60000000000002,250.0
97.69119949999731,226.60000000000002,250.0
97.99279470002512,226.60000000000002,250.0
98.31289980001748,226.9,250.0
98.63052050000988,226.9,250.0
98.95129070000257,226.9,250.0
99.25619230000302,227.3,250.0
99.56127679999918,227.3,250.0
99.86402989999624,227.3,250.0
100.19866860000184,227.5,250.0
100.50459750002483,227.5,250.0
100.80533270002343,227.5,250.0
101.1256683000247,227.9,250.0
101.43117609998444,227.9,250.0
101.75184690003516,228.10000000000002,250.0
102.05309950001538,228.10000000000002,250.0
102.37213129998418,228.10000000000002,250.0
102.67765090003377,228.4,250.0
102.99765510001453,228.4,250.0
103.30314000003273,228.4,250.0
103.63768280000659,228.60000000000002,250.0
103.94281109998701,228.60000000000002,250.0
104.25825600000098,228.60000000000002,250.0
104.5635424000211,228.9,250.0
104.88402870000573,228.9,250.0
105.1887727000285,228.9,250.0
105.50903970003128,229.20000000000002,250.0
105.80988290003734,229.20000000000002,250.0
106.13036250002915,229.5,250.0
106.435519199993,229.5,250.0
106.7558273000177,229.5,250.0
107.05712040001526,229.8,250.0
107.38018109998666,229.8,250.0
107.6814276999794,229.8,250.0
108.00153030001093,230.10000000000002,250.0
108.32213340001181,230.10000000000002,250.0
108.62742020003498,230.10000000000002,250.0
108.94744810002157,230.4,250.0
109.24765730003128,230.4,250.0
109.56820979999611,230.4,250.0
109.87260499998229,230.60000000000002,250.0
110.19363430002704,230.60000000000002,250.0
110.49738570000045,230.60000000000002,250.0
110.81783319998067,230.9,250.0
111.11793680000119,230.9,250.0
111.43803210003534,231.20000000000002,250.0
111.74269049998838,231.20000000000002,250.0
112.06308039999567,231.20000000000002,250.0
112.3683616000344,231.4,250.0
112.68869520002045,231.4,250.0
112.98934109997936,231.4,250.0
113.30967739998596,231.70000000000002,250.0
113.61478310002713,231.70000000000002,250.0
113.93504100001883,231.70000000000002,250.0
114.23585200001253,231.9,250.0
114.55662649997976,231.9,250.0
114.87872939999215,231.9,250.0
115.19514830003027,232.3,250.0
115.50267630000599,232.3,250.0
115.81899810000323,232.60000000000002,250.0
116.12423040001886,232.60000000000002,250.0
116.44453129998874,232.60000000000002,250.0
116.74949830002151,232.9,250.0
117.06959100003587,232.9,250.0
117.37016460002633,232.9,250.0
117.69098960002884,233.20000000000002,250.0
117.99539019999793,233.20000000000002,250.0
118.31565659999615,233.20000000000002,250.0
118.6206194999977,233.5,250.0
118.9364625000162,233.5,250.0
119.24124430003576,233.5,250.0
119.56170730001759,233.70000000000002,250.0
119.86675719998311,233.70000000000002,250.0
120.20117299997946,234.0,250.0
120.5062498000334,234.0,250.0
120.82684240001254,234.0,250.0
121.12709030002588,234.3,250.0
121.44826059998013,234.3,250.0
121.75200009997934,234.3,250.0
122.07215989998076,234.60000000000002,250.0
122.37693510000827,234.60000000000002,250.0
122.69785019999836,234.60000000000002,250.0
122.99838720000116,235.0,250.0
123.31869360001292,235.0,250.0
123.62390020000748,235.0,250.0
123.94413409999106,235.20000000000002,250.0
124.24475790001452,235.20000000000002,250.0
124.55026970000472,235.20000000000002,250.0
124.87084689998301,235.60000000000002,250.0
125.17641070001991,235.60000000000002,250.0
125.51088519999757,235.9,250.0
125.81161480001174,235.9,250.0
126.1324081000057,235.9,250.0
126.43791199999396,236.20000000000002,250.0
126.75845150003443,236.20000000000002,250.0
127.05924229999073,236.20000000000002,250.0
127.37996109999949,236.5,250.0
127.68538239999907,236.5,250.0
128.00539509998634,236.5,250.0
128.3062629000051,236.8,250.0
128.6267203000025,236.8,250.0
128.9465823000064,236.8,250.0
129.25161839998327,237.10000000000002,250.0
129.57222600001842,237.10000000000002,250.0
129.87301700003445,237.10000000000002,250.0
130.19324310001684,237.3,250.0
130.49807580001652,237.3,250.0
130.81877210002858,237.60000000000002,250.0
131.1241189999855,237.60000000000002,250.0
131.4403072000132,237.60000000000002,250.0
131.7457913000253,237.9,250.0
132.0663553000195,237.9,250.0
132.3671443000203,237.9,250.0
132.68755520001287,238.10000000000002,250.0
132.99282380001387,238.10000000000002,250.0
133.31369129999075,238.10000000000002,250.0
133.63301839999622,238.4,250.0
133.95340970001416,238.4,250.0
134.25829339999473,238.4,250.0
134.5742767000338,238.60000000000002,250.0
134.87953039997956,238.60000000000002,250.0
135.18491290003294,238.9,250.0
135.5052832000074,238.9,250.0
135.80639230000088,238.9,250.0
136.12464240001282,239.20000000000002,250.0
136.4305245000287,239.20000000000002,250.0
136.74886659998447,239.20000000000002,250.0
137.05566020001424,239.5,250.0
137.37550570000894,239.5,250.0
137.6782627000357,239.5,250.0
137.9962300999905,239.8,250.0
138.31579070002772,239.8,250.0
138.62083560001338,239.8,250.0
138.94222420000006,240.10000000000002,250.0
139.24575569998706,240.10000000000002,250.0
139.56570550001925,240.4,250.0
139.86853640002664,240.4,250.0
140.1893785999855,240.4,250.0
140.50923150003655,240.70000000000002,250.0
140.82893850002438,240.70000000000002,250.0
141.13301230000798,240.70000000000002,250.0
141.44986679998692,241.0,250.0
141.7543874999974,241.0,250.0
142.07420460000867,241.0,250.0
142.37780339998426,241.3,250.0
142.69904640002642,241.3,250.0
143.00304769998183,241.3,250.0
143.32031660003122,241.60000000000002,250.0
143.62511910003377,241.60000000000002,250.0
143.93195009999909,241.60000000000002,250.0
144.251772299991,241.8,250.0
144.5522792999982,241.8,250.0
144.87150240002666,242.10000000000002,250.0
145.17694380000466,242.10000000000002,250.0
145.4977861000225,242.10000000000002,250.0
145.81744100002106,242.4,250.0
146.1378445000155,242.4,250.0
146.43922539998312,242.4,250.0
146.75914849998662,242.70000000000002,250.0
147.0636115000234,242.70000000000002,250.0
147.38298080000095,242.70000000000002,250.0
147.68902689998504,243.0,250.0
148.00821699999506,243.0,250.0
148.30971860000864,243.0,250.0
148.62901889998466,243.20000000000002,250.0
148.93499670003075,243.20000000000002,250.0
149.2543536000303,243.5,250.0
149.55577249999624,243.5,250.0
149.8796214000322,243.5,250.0
150.18118559999857,243.70000000000002,250.0
