Time (s),Actual Temperature (C),Target Temperature (C)
0.320082199992612,144.5,250.0
0.6223071999847889,144.5,250.0
0.9446702999994159,144.20000000000002,250.0
1.2644806999596767,144.20000000000002,250.0
1.5653730999911204,143.9,250.0
1.8844455999787897,143.9,250.0
2.191418199974578,143.9,250.0
2.5089061000035144,143.6,250.0
2.8128911999519914,143.6,250.0
3.1318250999902375,143.6,250.0
3.439204599999357,143.3,250.0
3.756881099950988,143.3,250.0
4.061052799981553,143.3,250.0
4.39867470000172,143.0,250.0
4.701530199963599,143.0,250.0
5.005264599982183,143.9,250.0
5.326126299973112,143.9,250.0
5.627238199987914,143.9,250.0
5.964165299956221,146.8,250.0
6.266006899997592,146.8,250.0
6.571539199969266,146.8,250.0
6.892991099972278,149.8,250.0
7.196921599970665,149.8,250.0
7.514268699975219,149.8,250.0
7.836429899965879,152.20000000000002,250.0
8.138203599955887,152.20000000000002,250.0
8.440335499995854,152.20000000000002,250.0
8.761245300003793,154.0,250.0
9.063466099963989,154.0,250.0
9.401679799950216,155.8,250.0
9.72171289997641,155.8,250.0
10.0227440999588,155.8,250.0
10.330960599996615,157.4,250.0
10.66386649996275,157.4,250.0
10.966448899998795,157.4,250.0
11.272701699985191,158.8,250.0
11.575744599977043,158.8,250.0
11.912490599963348,158.8,250.0
12.217387499986216,160.20000000000002,250.0
12.519572799967136,160.20000000000002,250.0
12.840220799960662,160.20000000000002,250.0
13.160161799984053,161.60000000000002,250.0
13.461456899996847,161.60000000000002,250.0
13.78206409997074,162.70000000000002,250.0
14.087817399995402,162.70000000000002,250.0
14.38921539997682,162.70000000000002,250.0
14.710693799948785,164.0,250.0
15.014936699997634,164.0,250.0
15.349518499977421,164.0,250.0
15.650767199986149,165.20000000000002,250.0
15.971775499987416,165.20000000000002,250.0
16.277639999985695,165.20000000000002,250.0
16.59486559999641,166.4,250.0
16.899108899990097,166.4,250.0
17.220046099973843,166.4,250.0
17.525335899961647,167.5,250.0
17.82657009997638,167.5,250.0
18.147620699950494,167.5,250.0
18.468129199987743,168.60000000000002,250.0
18.787872199958656,168.60000000000002,250.0
19.08963489998132,169.60000000000002,250.0
19.40886679996038,169.60000000000002,250.0
19.71531919995323,169.60000000000002,250.0
20.034737999958452,170.60000000000002,250.0
20.335977399954572,170.60000000000002,250.0
20.65717580000637,170.60000000000002,250.0
20.96346729999641,171.60000000000002,250.0
21.267505099996924,171.60000000000002,250.0
21.584091199969407,171.60000000000002,250.0
21.89010189997498,172.60000000000002,250.0
22.225100499985274,172.60000000000002,250.0
22.526182400004473,172.60000000000002,250.0
22.847260399954394,173.60000000000002,250.0
23.152692099974956,173.60000000000002,250.0
23.47384829999646,174.60000000000002,250.0
23.775312099955045,174.60000000000002,250.0
24.08118729997659,174.60000000000002,250.0
24.39776520000305,175.4,250.0
24.703575199993793,175.4,250.0
25.038539699977264,175.4,250.0
25.344557899981737,176.3,250.0
25.6607062999974,176.3,250.0
25.966519899957348,176.3,250.0
26.267694899986964,177.20000000000002,250.0
26.588713699951768,177.20000000000002,250.0
26.894065999949817,177.20000000000002,250.0
27.21530320000602,178.0,250.0
27.516663999995217,178.0,250.0
27.83786179998424,178.0,250.0
28.157755199994426,178.9,250.0
28.474471499968786,178.9,250.0
28.778389199986123,179.70000000000002,250.0
29.085028899949975,179.70000000000002,250.0
29.401648600003682,179.70000000000002,250.0
29.70742589997826,180.4,250.0
30.02827700000489,180.4,250.0
30.329650999978185,180.4,250.0
30.65077809995273,181.20000000000002,250.0
30.95653929997934,181.20000000000002,250.0
31.291192799981218,181.20000000000002,250.0
31.592155799968168,182.0,250.0
31.898135199968237,182.0,250.0
32.21908929996425,182.0,250.0
32.5204561999999,182.8,250.0
32.84143149998272,182.8,250.0
33.14276009995956,183.5,250.0
33.46368909999728,183.5,250.0
33.7689472999773,183.5,250.0
34.10437179997098,184.3,250.0
34.40924869995797,184.3,250.0
34.70984739996493,184.3,250.0
35.030449599958956,185.0,250.0
35.33632679999573,185.0,250.0
35.65731290000258,185.0,250.0
35.959068699972704,185.70000000000002,250.0
36.278621799952816,185.70000000000002,250.0
36.5844611999928,185.70000000000002,250.0
36.90060559997801,186.4,250.0
37.20645810000133,186.4,250.0
37.52734460000647,186.4,250.0
37.84727319999365,187.10000000000002,250.0
38.14811529999133,187.10000000000002,250.0
38.47133999998914,187.9,250.0
38.77098999998998,187.9,250.0
39.09260400000494,187.9,250.0
39.39698879997013,188.5,250.0
39.71845059999032,188.5,250.0
40.022662099974696,188.5,250.0
40.33916569995927,189.20000000000002,250.0
40.64493979996769,189.20000000000002,250.0
40.964756099972874,189.20000000000002,250.0
41.285856499976944,189.8,250.0
41.586972999968566,189.8,250.0
41.90741319995141,189.8,250.0
42.20870009995997,190.60000000000002,250.0
42.52989249996608,190.60000000000002,250.0
42.83625279995613,191.20000000000002,250.0
43.13824169995496,191.20000000000002,250.0
43.45968269999139,191.20000000000002,250.0
43.78033320000395,191.8,250.0
44.096625399950426,191.8,250.0
44.402519099996425,191.8,250.0
44.71963489998598,192.5,250.0
45.02379000000656,192.5,250.0
45.344673399988096,192.5,250.0
45.64708249998512,192.9,250.0
45.97062099998584,192.9,250.0
46.290243299969006,192.9,250.0
46.589840699976776,193.60000000000002,250.0
46.895270799985155,193.60000000000002,250.0
47.217171899974346,194.10000000000002,250.0
47.51852759998292,194.10000000000002,250.0
47.839180399954785,194.10000000000002,250.0
48.16009949997533,194.70000000000002,250.0
48.463090599980205,194.70000000000002,250.0
48.78153979999479,194.70000000000002,250.0
49.08772189996671,195.3,250.0
49.40449599997373,195.3,250.0
49.71131739998236,195.3,250.0
50.0138358999975,195.8,250.0
50.34984539996367,195.8,250.0
50.6508227000013,195.8,250.0
50.954966699995566,196.4,250.0
51.27647619997151,196.4,250.0
51.59838069998659,196.4,250.0
51.90174229996046,196.8,250.0
52.201846199983265,196.8,250.0
52.524291199981235,197.5,250.0
52.841716499999166,197.5,250.0
53.145389699959196,197.5,250.0
53.46782269998221,197.9,250.0
53.76866169995628,197.9,250.0
54.07580789999338,197.9,250.0
54.40825759997824,198.5,250.0
54.71659709996311,198.5,250.0
55.035782999999356,198.5,250.0
55.33732579997741,198.9,250.0
55.64350010000635,198.9,250.0
55.961591799976304,198.9,250.0
56.2810856999713,199.4,250.0
56.58719579997705,199.4,250.0
56.90658029995393,199.9,250.0
57.20799729996361,199.9,250.0
57.527842599956784,199.9,250.0
57.83266159996856,200.3,250.0
58.15258080000058,200.3,250.0
58.4708580999868,200.3,250.0
58.77644349995535,200.8,250.0
59.09619269997347,200.8,250.0
59.397276300005615,200.8,250.0
59.717076600005385,201.10000000000002,250.0
60.0411036000005,201.10000000000002,250.0
60.34190869994927,201.10000000000002,250.0
60.64754059998086,201.70000000000002,250.0
60.96481799997855,201.70000000000002,250.0
61.26883109996561,201.70000000000002,250.0
61.59015720000025,202.0,250.0
61.894111400004476,202.0,250.0
62.21548159996746,202.5,250.0
62.51543369999854,202.5,250.0
62.835684399993625,202.5,250.0
63.13975400000345,202.8,250.0
63.460951299988665,202.8,250.0
63.764896899985615,202.8,250.0
64.08221459999913,203.20000000000002,250.0
64.38607730000513,203.20000000000002,250.0
64.72557249997044,203.20000000000002,250.0
65.02970109996386,203.70000000000002,250.0
65.34623339999234,203.70000000000002,250.0
65.65028760000132,203.70000000000002,250.0
65.97216639999533,204.0,250.0
66.27675639995141,204.0,250.0
66.5964937999961,204.60000000000002,250.0
66.90040749998298,204.60000000000002,250.0
67.21703559998423,204.60000000000002,250.0
67.52162729995325,204.8,250.0
67.84126199997263,204.8,250.0
68.1452253999887,204.8,250.0
68.46739359997446,205.3,250.0
68.7669413999538,205.3,250.0
69.08701629994903,205.3,250.0
69.39258029998746,205.5,250.0
69.72701869998127,205.5,250.0
70.032426699996,205.5,250.0
70.33551979996264,206.0,250.0
70.65521969995461,206.0,250.0
70.97498159995303,206.3,250.0
71.27902809996158,206.3,250.0
71.58099479996599,206.3,250.0
71.90483879996464,206.5,250.0
72.20623179996619,206.5,250.0
72.52552749996539,206.5,250.0
72.83170429995516,207.0,250.0
73.1514143999666,207.0,250.0
73.45586319995346,207.0,250.0
73.77531040000031,207.20000000000002,250.0
74.0767971999594,207.20000000000002,250.0
74.39604540000437,207.20000000000002,250.0
74.70156249997672,207.8,250.0
75.02268179995008,207.8,250.0
75.34084859996801,207.8,250.0
75.64636549999705,208.10000000000002,250.0
75.96556099998998,208.10000000000002,250.0
76.28652789996704,208.60000000000002,250.0
76.58769349998329,208.60000000000002,250.0
76.90694269997766,208.60000000000002,250.0
77.21303309994983,208.8,250.0
77.5326985999709,208.8,250.0
77.83316979999654,208.8,250.0
78.15245359996334,209.20000000000002,250.0
78.45843030000106,209.20000000000002,250.0
78.77762710000388,209.20000000000002,250.0
79.08375109999906,209.60000000000002,250.0
79.40278829995077,209.60000000000002,250.0
79.7041836999706,209.60000000000002,250.0
80.02343709999695,209.8,250.0
80.32936420000624,209.8,250.0
80.64908800000558,210.3,250.0
80.95351159997517,210.3,250.0
81.2727427999489,210.3,250.0
81.5782840999891,210.5,250.0
81.89434299996356,210.5,250.0
82.21405829995638,210.5,250.0
82.5338802000042,210.9,250.0
82.83832039998379,210.9,250.0
83.15760499995667,210.9,250.0
83.46374119998654,211.10000000000002,250.0
83.78302079997957,211.10000000000002,250.0
84.08443509996869,211.10000000000002,250.0
84.40821409999626,211.5,250.0
84.71016610000515,211.5,250.0
85.02937489998294,211.5,250.0
85.33538179995958,211.8,250.0
85.65508989995578,211.8,250.0
85.95957690000068,212.0,250.0
86.27939509996213,212.0,250.0
86.57931729999837,212.0,250.0
86.8985520999995,212.4,250.0
87.20448739995481,212.4,250.0
87.52340239996556,212.4,250.0
87.82958439999493,212.60000000000002,250.0
88.16252509999322,212.60000000000002,250.0
88.46857259998797,212.60000000000002,250.0
88.78803399996832,213.0,250.0
89.08931189996656,213.0,250.0
89.40913439996075,213.0,250.0
89.7136636999785,213.20000000000002,250.0
90.03341489995364,213.20000000000002,250.0
90.33803270000499,213.60000000000002,250.0
90.65720560000045,213.60000000000002,250.0
90.9631891999743,213.60000000000002,250.0
91.28306190000148,213.8,250.0
91.5875054000062,213.8,250.0
91.90664469997864,213.8,250.0
92.20813939999789,214.20000000000002,250.0
92.52782639994984,214.20000000000002,250.0
92.83223969995743,214.20000000000002,250.0
93.151473899954,214.5,250.0
93.4574381999555,214.5,250.0
93.77666829997906,214.5,250.0
94.07881749997614,214.70000000000002,250.0
94.39803139999276,214.70000000000002,250.0
94.70394809998106,214.70000000000002,250.0
95.02317919995403,215.20000000000002,250.0
95.32910009997431,215.20000000000002,250.0
95.64882719999878,215.4,250.0
95.96705759997712,215.4,250.0
96.2868350999779,215.4,250.0
96.59140439995099,215.9,250.0
96.91106749995379,215.9,250.0
